,loss,mae,mse,rmse,val_loss,val_mae,val_mse,val_rmse
33,7.0548996925354,7.554900646209717,60.65052032470703,7.787844181060791,6.906898021697998,7.406898021697998,56.73688507080078,7.532389163970947
34,7.0102667808532715,7.510222911834717,59.894813537597656,7.739173889160156,6.883512020111084,7.383512020111084,56.585933685302734,7.522362232208252
35,6.964797019958496,7.464797019958496,59.1043815612793,7.687937259674072,6.8515238761901855,7.3515238761901855,56.13060760498047,7.49203634262085
36,6.918611526489258,7.418611526489258,58.639400482177734,7.657636642456055,6.82583475112915,7.32583475112915,55.75772476196289,7.467109680175781
37,6.871684551239014,7.371685028076172,57.66771697998047,7.593926429748535,6.78708028793335,7.28708028793335,55.195701599121094,7.429380893707275
38,6.8240227699279785,7.3240227699279785,57.15755844116211,7.5602617263793945,6.758175373077393,7.258175373077393,54.77836227416992,7.401240825653076
39,6.775893211364746,7.275672435760498,56.897926330566406,7.543071269989014,6.57277250289917,7.07277250289917,52.069244384765625,7.215902328491211
40,6.726583003997803,7.226584434509277,55.887489318847656,7.475793361663818,6.551646709442139,7.051646709442139,51.789329528808594,7.1964802742004395
41,6.676737308502197,7.176735877990723,55.07120132446289,7.420997142791748,6.521358489990234,7.021358489990234,51.35573959350586,7.1662917137146
42,6.626481056213379,7.1262030601501465,54.5644416809082,7.386775016784668,6.097750186920166,6.597750186920166,45.458553314208984,6.742295742034912
43,6.575003623962402,7.074997901916504,53.85831069946289,7.338822364807129,6.020694732666016,6.520694732666016,44.41981506347656,6.664819240570068
44,6.523044586181641,7.023025035858154,52.85539627075195,7.270171642303467,5.923505783081055,6.423505783081055,43.140342712402344,6.568130970001221
45,6.470583438873291,6.970331192016602,52.62022018432617,7.253979682922363,5.759739875793457,6.259739875793457,40.961341857910156,6.400104999542236
46,6.416996002197266,6.916995525360107,51.61956024169922,7.184675216674805,5.6879143714904785,6.1879143714904785,40.00386428833008,6.3248610496521
47,6.3655548095703125,6.86555290222168,50.76740646362305,7.125124931335449,5.67208194732666,6.17208194732666,39.81282043457031,6.30974006652832
48,6.30837869644165,6.808362007141113,50.06282424926758,7.0755085945129395,5.692850589752197,6.192850589752197,40.09096145629883,6.331742286682129
49,6.255362033843994,6.755343914031982,49.296531677246094,7.021148681640625,5.649517059326172,6.149517059326172,39.40782165527344,6.277565002441406
50,6.19692850112915,6.69692850112915,48.51166915893555,6.96503210067749,5.587480068206787,6.087480068206787,38.60076141357422,6.212951183319092
51,6.141237258911133,6.640142917633057,47.68602752685547,6.9055070877075195,5.573957920074463,6.073957920074463,38.41068649291992,6.197635650634766
52,6.082884311676025,6.582737445831299,46.765296936035156,6.838515758514404,5.567817687988281,6.067818641662598,38.30190658569336,6.1888532638549805
53,6.024791240692139,6.524622440338135,45.868011474609375,6.772592544555664,5.5044050216674805,6.0044050216674805,37.416439056396484,6.116898059844971
54,5.966467380523682,6.465816020965576,45.380184173583984,6.736481666564941,5.40947151184082,5.90947151184082,36.212642669677734,6.017693996429443
55,5.907082557678223,6.406491279602051,44.80557632446289,6.693696975708008,5.339668273925781,5.839668273925781,35.520023345947266,5.95986795425415
56,5.846319198608398,6.346227645874023,43.599422454833984,6.602985858917236,5.241581439971924,5.741580963134766,34.4552001953125,5.8698554039001465
57,5.787047386169434,6.286912441253662,43.3021240234375,6.580434799194336,5.2079854011535645,5.707984447479248,34.03282928466797,5.833766460418701
58,5.724246501922607,6.224047660827637,42.22797393798828,6.498305320739746,5.210658073425293,5.710658073425293,33.975528717041016,5.828853130340576
59,5.663426399230957,6.163172721862793,41.588233947753906,6.448894023895264,5.118834018707275,5.618834018707275,32.86204147338867,5.732542514801025
60,5.600208759307861,6.099367618560791,40.62944412231445,6.3741230964660645,5.020383834838867,5.520383834838867,31.803787231445312,5.639484882354736
61,5.535876750946045,6.035877227783203,39.66873550415039,6.298312187194824,5.031160354614258,5.5311598777771,31.879976272583008,5.646235466003418
62,5.474118709564209,5.972255229949951,39.038658142089844,6.248092174530029,4.718274116516113,5.218274116516113,28.511333465576172,5.339600563049316
63,5.407353401184082,5.907323837280273,38.10251235961914,6.172723293304443,4.657467842102051,5.157467842102051,27.92903709411621,5.284792900085449
64,5.342550754547119,5.841938495635986,37.213279724121094,6.100268840789795,4.681114673614502,5.181114673614502,28.10602378845215,5.301511287689209
65,5.28039026260376,5.779478073120117,36.565731048583984,6.046960353851318,4.6382365226745605,5.1382365226745605,27.741117477416992,5.266983509063721
66,5.211977958679199,5.711867809295654,35.85340118408203,5.987771034240723,4.558415412902832,5.058415412902832,27.0134334564209,5.197444915771484
67,5.143691539764404,5.642871379852295,35.14422607421875,5.928256511688232,4.525052547454834,5.025052547454834,26.63353729248047,5.160768985748291
68,5.075150489807129,5.575150489807129,34.42428970336914,5.867221832275391,4.485865592956543,4.985865592956543,26.234943389892578,5.122005939483643
69,5.013983249664307,5.513146877288818,33.74215316772461,5.808799743652344,4.426948070526123,4.926948070526123,25.659503936767578,5.065521240234375
70,4.941456317901611,5.439465522766113,32.929481506347656,5.738421440124512,4.260011196136475,4.760011196136475,23.992351531982422,4.89819860458374
71,4.8712158203125,5.369938850402832,31.86112403869629,5.644566059112549,4.168729305267334,4.668729305267334,23.0205078125,4.797969341278076
72,4.800352573394775,5.2999982833862305,31.270334243774414,5.591988563537598,4.080374240875244,4.580374240875244,22.26833152770996,4.71893310546875
73,4.734049320220947,5.232633590698242,30.733530044555664,5.543783187866211,4.030885696411133,4.530885696411133,22.01392364501953,4.69189977645874
74,4.65967321395874,5.157952785491943,29.849668502807617,5.463485240936279,3.9965014457702637,4.496501445770264,21.85357666015625,4.67478084564209
75,4.591125011444092,5.090240478515625,29.164409637451172,5.4004082679748535,3.9243550300598145,4.4243550300598145,21.2431583404541,4.609030246734619
76,4.51499080657959,5.013914585113525,28.227264404296875,5.312933921813965,3.880837917327881,4.380837917327881,20.804527282714844,4.5611982345581055
77,4.444575786590576,4.942495822906494,27.4235782623291,5.236752510070801,3.8316030502319336,4.331603050231934,20.28554916381836,4.503948211669922
78,4.370452404022217,4.868585586547852,27.053730010986328,5.201320171356201,3.8014018535614014,4.3014020919799805,20.00249481201172,4.472414970397949
79,4.294224262237549,4.792759895324707,26.05722427368164,5.10462760925293,3.7431750297546387,4.243175029754639,19.478273391723633,4.413419723510742
80,4.22691535949707,4.725589752197266,25.534626007080078,5.053179740905762,3.6536834239959717,4.153683185577393,18.584714889526367,4.310999393463135
81,4.144576549530029,4.643089771270752,24.351192474365234,4.934692859649658,3.629279136657715,4.129279136657715,18.375253677368164,4.286636829376221
82,4.0693840980529785,4.568210124969482,24.10487937927246,4.909672260284424,3.556537389755249,4.056537628173828,17.75481605529785,4.213646411895752
83,3.994953155517578,4.493399620056152,23.190963745117188,4.815699577331543,3.4818575382232666,3.9818575382232666,17.13050651550293,4.138901710510254
84,3.9144439697265625,4.413610935211182,22.48201560974121,4.741520404815674,3.399312973022461,3.899312973022461,16.486909866333008,4.060407638549805
85,3.841007947921753,4.338512420654297,21.594810485839844,4.647021770477295,3.3025050163269043,3.8025052547454834,15.68117904663086,3.959946870803833
86,3.760789155960083,4.258181571960449,20.75693130493164,4.5559773445129395,3.198404312133789,3.698404312133789,14.931818962097168,3.864171266555786
87,3.6868340969085693,4.184198379516602,20.427854537963867,4.519718647003174,3.0973713397979736,3.5973713397979736,14.104798316955566,3.7556354999542236
88,3.614351987838745,4.110415458679199,19.87811279296875,4.458487510681152,3.001760721206665,3.501760721206665,13.34662914276123,3.653303861618042
89,3.528655529022217,4.024219512939453,18.77956771850586,4.333539962768555,2.964085578918457,3.464085578918457,13.027802467346191,3.6094048023223877
90,3.4511590003967285,3.9484732151031494,18.034618377685547,4.246718406677246,2.8902432918548584,3.3902432918548584,12.517601013183594,3.53802227973938
91,3.3762922286987305,3.872044801712036,17.64531135559082,4.200632095336914,2.8304879665374756,3.3304879665374756,12.154195785522461,3.4862868785858154
92,3.28747296333313,3.7842531204223633,16.8114013671875,4.100171089172363,2.7595324516296387,3.2595324516296387,11.583706855773926,3.403484582901001
93,3.2096450328826904,3.705200672149658,16.261974334716797,4.032613754272461,2.7077019214630127,3.2077019214630127,11.232551574707031,3.3514997959136963
94,3.126692295074463,3.621732234954834,15.894847869873047,3.9868342876434326,2.629092216491699,3.129092216491699,10.810246467590332,3.2878940105438232
95,3.0495777130126953,3.543099880218506,15.198766708374023,3.8985595703125,2.5112316608428955,3.0112316608428955,10.067728042602539,3.1729683876037598
96,2.973658561706543,3.4673285484313965,14.733427047729492,3.8384146690368652,2.310647964477539,2.810647964477539,8.931183815002441,2.988508701324463
97,2.8867547512054443,3.3800363540649414,13.80344295501709,3.7152984142303467,2.2518301010131836,2.7518301010131836,8.554879188537598,2.924872398376465
98,2.800157308578491,3.2926952838897705,13.243839263916016,3.6392085552215576,2.1625583171844482,2.6625583171844482,7.985274314880371,2.8258228302001953
99,2.7242746353149414,3.215165138244629,12.789656639099121,3.576262950897217,2.1478278636932373,2.6478278636932373,7.900124549865723,2.810715913772583
100,2.641793727874756,3.1339824199676514,11.9760103225708,3.460637331008911,2.0804994106292725,2.5804057121276855,7.622954368591309,2.760969877243042
101,2.56984281539917,3.0601887702941895,11.603007316589355,3.4063186645507812,2.0075135231018066,2.507481575012207,7.100460529327393,2.6646690368652344
102,2.4861233234405518,2.9743294715881348,10.906397819519043,3.302483558654785,1.9821330308914185,2.482111692428589,6.860336780548096,2.6192245483398438
103,2.411405324935913,2.8967158794403076,10.51506233215332,3.2426936626434326,1.9660394191741943,2.465951442718506,6.810013771057129,2.609600305557251
104,2.3089261054992676,2.797342300415039,9.942892074584961,3.1532351970672607,1.8918893337249756,2.391324758529663,6.4853668212890625,2.546638250350952
105,2.236203908920288,2.7221317291259766,9.377808570861816,3.0623207092285156,1.8269166946411133,2.325263500213623,6.317652702331543,2.5134940147399902
106,2.1628777980804443,2.6475722789764404,8.961101531982422,2.9935100078582764,1.7488547563552856,2.2471468448638916,5.887900352478027,2.426499605178833
107,2.0936660766601562,2.572359800338745,8.691499710083008,2.9481348991394043,1.6724015474319458,2.171339750289917,5.5040130615234375,2.3460633754730225
108,1.9944705963134766,2.476515769958496,7.967772006988525,2.8227241039276123,1.655845284461975,2.155250310897827,5.27371883392334,2.2964580059051514
109,1.9156428575515747,2.3911471366882324,7.489601135253906,2.7367136478424072,1.607883334159851,2.107276678085327,5.040031433105469,2.2450013160705566
110,1.841467022895813,2.3235886096954346,6.945633411407471,2.6354570388793945,1.5146989822387695,2.0139994621276855,4.562410831451416,2.1359801292419434
111,1.7611355781555176,2.235175371170044,6.538489818572998,2.557047128677368,1.4169856309890747,1.9161819219589233,4.225940227508545,2.05570912361145
112,1.6802946329116821,2.155595541000366,6.110254287719727,2.471892833709717,1.3093122243881226,1.8077287673950195,3.8137972354888916,1.9528945684432983
113,1.6141215562820435,2.0857746601104736,5.706570625305176,2.388843059539795,1.2800840139389038,1.7790213823318481,3.7033727169036865,1.924414873123169
114,1.524156928062439,1.9987497329711914,5.286764621734619,2.2992966175079346,1.2325947284698486,1.7314941883087158,3.4577598571777344,1.859505295753479
115,1.434823989868164,1.904482126235962,4.795527935028076,2.1898694038391113,1.2270997762680054,1.7260868549346924,3.403333902359009,1.8448127508163452
116,1.3644917011260986,1.8279657363891602,4.546424865722656,2.132234811782837,1.1281869411468506,1.625117301940918,3.1306095123291016,1.7693527936935425
117,1.333086609840393,1.7975327968597412,4.511296272277832,2.123981237411499,1.055139183998108,1.5486335754394531,2.9111344814300537,1.7062046527862549
118,1.247903823852539,1.6974101066589355,4.071372985839844,2.0177643299102783,0.9606297016143799,1.4523522853851318,2.502603054046631,1.581961750984192
119,1.1751430034637451,1.6236575841903687,3.737454891204834,1.933249831199646,0.8919349312782288,1.37702476978302,2.2864623069763184,1.5121052265167236
120,1.1076030731201172,1.558168888092041,3.461973190307617,1.860637903213501,0.8282366394996643,1.3075129985809326,2.106243848800659,1.4512903690338135
121,1.0364121198654175,1.485188603401184,3.133892297744751,1.7702802419662476,0.7986501455307007,1.2764288187026978,1.9770413637161255,1.406072974205017
122,0.9578127264976501,1.4012489318847656,2.8484838008880615,1.687745213508606,0.7208237648010254,1.1888816356658936,1.771021842956543,1.3307974338531494
123,0.923538327217102,1.3606045246124268,2.6916682720184326,1.6406304836273193,0.6736007928848267,1.1372438669204712,1.6211696863174438,1.2732516527175903
124,0.8687612414360046,1.300498604774475,2.478281021118164,1.5742557048797607,0.6497098803520203,1.1119556427001953,1.5417896509170532,1.2416882514953613
125,0.8034833669662476,1.2291032075881958,2.2866432666778564,1.5121650695800781,0.5660071969032288,1.0046855211257935,1.3287426233291626,1.152711033821106
126,0.7721287608146667,1.1881457567214966,2.193024158477783,1.4808862209320068,0.4924784302711487,0.9277292490005493,1.1003278493881226,1.0489650964736938
127,0.730345606803894,1.1458157300949097,2.0024640560150146,1.4150844812393188,0.4377554953098297,0.855338990688324,0.9954771995544434,0.9977360367774963
128,0.694774866104126,1.10641348361969,1.843187689781189,1.3576405048370361,0.3996792137622833,0.8103476166725159,0.8957313895225525,0.9464308619499207
129,0.6193497776985168,1.0201703310012817,1.6106289625167847,1.2691055536270142,0.3723548352718353,0.7771264910697937,0.8319563865661621,0.9121164083480835
130,0.6310603022575378,1.029442310333252,1.6936495304107666,1.3014029264450073,0.3368106186389923,0.7406403422355652,0.7256051898002625,0.8518246412277222
131,0.5793755650520325,0.9774156808853149,1.5199509859085083,1.232862949371338,0.30321869254112244,0.6910728216171265,0.641918957233429,0.801198422908783
132,0.5221584439277649,0.9130813479423523,1.3082263469696045,1.1437772512435913,0.28229743242263794,0.6633080244064331,0.5903733372688293,0.7683575749397278
133,0.47976982593536377,0.8605868816375732,1.194471001625061,1.0929185152053833,0.2595852315425873,0.6282911896705627,0.5503990054130554,0.7418888211250305
134,0.47305577993392944,0.8554103970527649,1.1807163953781128,1.0866076946258545,0.22501137852668762,0.5767155885696411,0.4688897430896759,0.684755265712738
135,0.45485353469848633,0.8261181712150574,1.1394140720367432,1.0674333572387695,0.198756143450737,0.5350456833839417,0.40762534737586975,0.6384554505348206
136,0.41476938128471375,0.7904061675071716,0.9780966639518738,0.9889876842498779,0.17426779866218567,0.4934501647949219,0.35628995299339294,0.5969002842903137
137,0.374563992023468,0.741994321346283,0.8673537969589233,0.9313182830810547,0.14876246452331543,0.44550034403800964,0.3039192855358124,0.5512887239456177
138,0.3913242816925049,0.7582772374153137,0.9318816065788269,0.9653401374816895,0.14011108875274658,0.4253981411457062,0.28470495343208313,0.5335775017738342
139,0.371397465467453,0.7265803813934326,0.888992428779602,0.942863941192627,0.12976910173892975,0.4218621551990509,0.2626103162765503,0.5124551653862
140,0.38187792897224426,0.735475480556488,0.9348411560058594,0.9668718576431274,0.11977149546146393,0.398014098405838,0.24189916253089905,0.4918324649333954
141,0.34515470266342163,0.7022921442985535,0.7971706986427307,0.8928441405296326,0.11746655404567719,0.3938171863555908,0.23746229708194733,0.4873010218143463
142,0.33695656061172485,0.684034526348114,0.7793208360671997,0.8827915191650391,0.10806456953287125,0.378435879945755,0.21749456226825714,0.4663631319999695
143,0.32490116357803345,0.6742438673973083,0.742844820022583,0.8618844747543335,0.10089650750160217,0.3632575571537018,0.20312495529651642,0.45069384574890137
144,0.32296109199523926,0.6695809364318848,0.755045473575592,0.8689334988594055,0.0911388024687767,0.35009387135505676,0.18327771127223969,0.42810946702957153
145,0.2849806547164917,0.6221961379051208,0.6381393074989319,0.7988362312316895,0.08372487127780914,0.33158427476882935,0.16888906061649323,0.4109611511230469
146,0.31732702255249023,0.6596904993057251,0.7289726138114929,0.8537989258766174,0.0843748077750206,0.33069947361946106,0.17077913880348206,0.4132543206214905
147,0.2780299484729767,0.6043869853019714,0.6271405220031738,0.7919220328330994,0.07839705049991608,0.31744614243507385,0.15882138907909393,0.3985240161418915
148,0.2572244107723236,0.5805609226226807,0.5670747756958008,0.7530436515808105,0.07860812544822693,0.3145425617694855,0.15868234634399414,0.3983495235443115
149,0.2801527678966522,0.6162242889404297,0.6171197891235352,0.7855697274208069,0.07105431705713272,0.3045139014720917,0.14303351938724518,0.37819772958755493
150,0.2588343918323517,0.58196622133255,0.5806018114089966,0.7619723081588745,0.06613227725028992,0.29089879989624023,0.13303472101688385,0.36473923921585083
151,0.2603248655796051,0.5918394923210144,0.5853703022003174,0.7650949358940125,0.06227760389447212,0.27936455607414246,0.12521666288375854,0.35385966300964355
152,0.2582819163799286,0.5816506743431091,0.5885850787162781,0.7671929597854614,0.05846588686108589,0.2734225392341614,0.11818595975637436,0.34378185868263245
153,0.2268219143152237,0.545470654964447,0.4956795275211334,0.7040451169013977,0.05687485635280609,0.2679610252380371,0.11437743157148361,0.3381973206996918
154,0.24012242257595062,0.5614524483680725,0.5324793457984924,0.7297118306159973,0.05828249081969261,0.2748211920261383,0.11798419058322906,0.34348827600479126
155,0.23422567546367645,0.5582637190818787,0.5210011601448059,0.7218040823936462,0.05936141312122345,0.27498874068260193,0.12010470777750015,0.3465612530708313
156,0.26217272877693176,0.5869719386100769,0.5873547196388245,0.7663906812667847,0.05588819459080696,0.2660781443119049,0.1126890778541565,0.3356919288635254
157,0.21363717317581177,0.5265990495681763,0.4629518687725067,0.6804056763648987,0.04996664077043533,0.2516937553882599,0.10082907229661942,0.317535936832428
158,0.24358755350112915,0.5652014017105103,0.5380619168281555,0.7335270643234253,0.04855680838227272,0.24835750460624695,0.09796231240034103,0.31298932433128357
159,0.21709811687469482,0.5298594832420349,0.4659881889820099,0.6826332807540894,0.04834097996354103,0.24583901464939117,0.09741965681314468,0.3121212124824524
160,0.23612962663173676,0.5549386143684387,0.5191221237182617,0.7205013036727905,0.04793829843401909,0.24456080794334412,0.09679241478443146,0.3111147880554199
161,0.22034622728824615,0.531050980091095,0.47261878848075867,0.6874727606773376,0.05295128747820854,0.25860148668289185,0.10690105706453323,0.3269572854042053
162,0.2187223583459854,0.531205415725708,0.4745614528656006,0.6888841986656189,0.052346330136060715,0.2576795816421509,0.10636259615421295,0.32613277435302734
163,0.2318570613861084,0.5490262508392334,0.5194359421730042,0.720719039440155,0.04671178013086319,0.2386108785867691,0.09484505653381348,0.30796924233436584
164,0.21165506541728973,0.5132716298103333,0.4626495838165283,0.680183470249176,0.04569121077656746,0.23366835713386536,0.09272974729537964,0.3045156002044678
165,0.21232810616493225,0.5207153558731079,0.45508620142936707,0.6746007800102234,0.04638964682817459,0.23614607751369476,0.09360259026288986,0.30594539642333984
166,0.20021942257881165,0.5091009140014648,0.43595224618911743,0.6602668166160583,0.049513980746269226,0.24660219252109528,0.09964946657419205,0.31567302346229553
167,0.22497916221618652,0.5398663282394409,0.5036454796791077,0.7096798419952393,0.046707119792699814,0.24005460739135742,0.09463994950056076,0.3076360523700714
168,0.20980963110923767,0.5191676020622253,0.4512060582637787,0.6717187166213989,0.04634862020611763,0.23618650436401367,0.09373512119054794,0.30616191029548645
169,0.21554283797740936,0.5248011350631714,0.46469056606292725,0.6816821694374084,0.04466571286320686,0.23155547678470612,0.08999526500701904,0.2999921143054962
170,0.19257211685180664,0.4955429136753082,0.4144107699394226,0.6437474489212036,0.04408593103289604,0.22955447435379028,0.08917314559221268,0.29861873388290405
171,0.19799987971782684,0.49622276425361633,0.4341685473918915,0.6589146852493286,0.04569198563694954,0.23402267694473267,0.09271665662527084,0.30449411273002625
172,0.19571395218372345,0.5019649863243103,0.42944592237472534,0.6553212404251099,0.04365186020731926,0.22796659171581268,0.08866920322179794,0.2977737486362457
173,0.19220463931560516,0.4858036935329437,0.41577374935150146,0.6448051929473877,0.041672058403491974,0.22094494104385376,0.08420772850513458,0.29018568992614746
174,0.22029384970664978,0.536881148815155,0.5007048845291138,0.7076050639152527,0.04189986735582352,0.22458407282829285,0.08503735065460205,0.2916116416454315
175,0.18521636724472046,0.4851152300834656,0.4007265269756317,0.6330296397209167,0.042784903198480606,0.22773204743862152,0.08741236478090286,0.2956558167934418
176,0.1860586553812027,0.48697933554649353,0.4162605404853821,0.6451825499534607,0.04248984903097153,0.22873452305793762,0.08699826896190643,0.29495468735694885
177,0.18711906671524048,0.47943416237831116,0.4054061770439148,0.6367151737213135,0.04263720661401749,0.22807577252388,0.08722719550132751,0.29534250497817993
178,0.18236055970191956,0.47980067133903503,0.3920316696166992,0.6261243224143982,0.041485633701086044,0.22335000336170197,0.08480100333690643,0.29120612144470215
179,0.17440812289714813,0.4674488306045532,0.3783389627933502,0.6150926351547241,0.04024156183004379,0.21748174726963043,0.0826893299818039,0.2875575125217438
180,0.1745196133852005,0.4768267571926117,0.3699800372123718,0.6082598567008972,0.03818139061331749,0.21109651029109955,0.07795920968055725,0.27921175956726074
181,0.18291164934635162,0.4770020842552185,0.4033883810043335,0.6351286172866821,0.037501297891139984,0.2101651430130005,0.07680723071098328,0.27714118361473083
182,0.18920885026454926,0.48670294880867004,0.4092215895652771,0.6397042870521545,0.037909526377916336,0.21348786354064941,0.07741501927375793,0.2782355546951294
183,0.16976889967918396,0.4685952365398407,0.35715824365615845,0.5976271629333496,0.03614768385887146,0.20763522386550903,0.0737789124250412,0.27162274718284607
184,0.15963691473007202,0.44627347588539124,0.3438570201396942,0.5863932371139526,0.03781814128160477,0.21160322427749634,0.07817760854959488,0.279602587223053
185,0.1648494005203247,0.45334485173225403,0.35072582960128784,0.5922210812568665,0.03621634468436241,0.20746469497680664,0.07441947609186172,0.2727993428707123
186,0.1600732058286667,0.4451567828655243,0.3451581597328186,0.5875016450881958,0.03557410463690758,0.20508123934268951,0.07327273488044739,0.27068936824798584
187,0.16267560422420502,0.45021963119506836,0.34432026743888855,0.5867881178855896,0.03427273780107498,0.2028651386499405,0.07018464058637619,0.2649238407611847
188,0.1572372168302536,0.43821972608566284,0.3366006016731262,0.5801728963851929,0.03425927087664604,0.20352786779403687,0.07016175240278244,0.26488062739372253
189,0.165056511759758,0.4516877830028534,0.35088977217674255,0.5923594832420349,0.03376607969403267,0.20185281336307526,0.06914162635803223,0.2629479467868805
190,0.17523154616355896,0.4679464101791382,0.37158283591270447,0.6095759272575378,0.033886250108480453,0.20245328545570374,0.06922536343336105,0.2631071209907532
191,0.16413411498069763,0.46093496680259705,0.3485557734966278,0.5903860926628113,0.03296229615807533,0.1991037130355835,0.06719646602869034,0.2592228055000305
192,0.15357188880443573,0.4343433678150177,0.3240625560283661,0.5692649483680725,0.03399404138326645,0.20328740775585175,0.06979572772979736,0.2641887962818146
193,0.16248270869255066,0.4418559670448303,0.35525915026664734,0.5960361957550049,0.035568010061979294,0.20786422491073608,0.07225766777992249,0.26880785822868347
194,0.160896897315979,0.4445255696773529,0.3436432480812073,0.5862109065055847,0.03247648850083351,0.19702476263046265,0.06626729667186737,0.25742435455322266
195,0.14336876571178436,0.4113411605358124,0.3132576644420624,0.559694230556488,0.032339926809072495,0.19544628262519836,0.06645911931991577,0.25779667496681213
196,0.14389526844024658,0.4203527271747589,0.3102015554904938,0.5569574236869812,0.031804151833057404,0.19360405206680298,0.06511496752500534,0.2551763355731964
197,0.16426236927509308,0.45137280225753784,0.3518184721469879,0.5931428670883179,0.03195976838469505,0.19439131021499634,0.06568631529808044,0.2562934160232544
198,0.14915703237056732,0.4281719923019409,0.32358884811401367,0.568848729133606,0.030451461672782898,0.18970534205436707,0.06237807497382164,0.24975603818893433
